,GEOID,GEO,NAME,DATE,POS_7DAYAVG,,,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID,TOTALTESTS,POSRATE_NEW,log10TOTALTESTS,log10POSITIVE,log10DEATHS,POS_7DAY_AVG,HOSP_NEW,HOSP_7DAY_AVG,HOSP_14DAY_AVG,DTH_7DAY_AVG,DTH_14DAY_AVG,POS_20_29_NEW,TOTAL_10Days,TOTAL_15Days,TOTAL_12Days,TOTAL_14Days,TOTAL_8Days,TOTAL_10Days20s,TOTAL_15Days20s,TOTAL_12Days20s,TOTAL_14Days20s,TOTAL_8Days20s
291,55035,County,Eau Claire,December 30 2020,39.14,,,9182,64,39.14,41846,124,100.71,75,0,0.57,188,139.86,292,6740,2150,4767,4410,5,385,1320,2625,1354,1008,1020,780,405,217,68,34,41,-999,-999,-999,-999,-999,-999,-999,16,13,28,13,26,328,137,7899,219,573,253,8252,677,-999,-999,-999,69,-999,-999,-999,72,-999,546,4870,3766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804964,51028,0.340425532,4.707808547,3.962937288,1.875061263,42.14285714,1,1,1.857142857,0.285714286,0.642857143,5,389,645,483,582,325,74,123,96,112,56
292,55035,County,Eau Claire,December 31 2020,40.57,,,9259,77,40.57,42009,163,98.14,76,1,0.43,240,138.71,291,6812,2156,4810,4444,5,390,1323,2643,1373,1021,1028,788,407,218,68,35,41,-999,-999,-999,-999,-999,-999,-999,16,13,28,14,26,333,137,7964,222,577,256,8324,679,-999,-999,-999,70,-999,-999,-999,73,-999,546,4870,3843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821273,51268,0.320833333,4.709846376,3.966564084,1.880813592,44.42857143,-1,1,1.642857143,0.428571429,0.714285714,18,433,659,508,610,351,84,130,103,121,66
293,55035,County,Eau Claire,January 01 2021,42.14,,,9295,36,42.14,42121,112,94.57,76,0,0.29,148,136.71,291,6846,2158,4826,4464,5,396,1325,2648,1384,1023,1031,792,409,219,68,35,41,-999,-999,-999,-999,-999,-999,-999,16,13,28,14,26,335,137,8000,224,573,257,8357,681,-999,-999,-999,70,-999,-999,-999,73,-999,546,4868,3881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815452,51416,0.243243243,4.711098287,3.968249394,1.880813592,48.28571429,0,1.142857143,1.714285714,0.571428571,0.714285714,5,438,646,502,596,320,79,126,97,119,65
294,55035,County,Eau Claire,January 02 2021,42.14,,,9295,0,42.14,42200,79,95.71,76,0,0.29,79,137.86,292,6851,2152,4826,4464,5,396,1325,2648,1384,1023,1031,792,409,219,68,35,41,-999,-999,-999,-999,-999,-999,-999,16,13,28,14,26,335,137,8000,224,573,257,8357,681,-999,-999,-999,70,-999,-999,-999,73,-999,546,4868,3881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810665,51495,0,4.711765062,3.968249394,1.880813592,49.42857143,1,1.571428571,1.642857143,0.714285714,0.928571429,0,387,596,469,544,295,71,119,89,108,58
295,55035,County,Eau Claire,January 03 2021,44.43,,,9375,80,44.43,42262,62,94.43,77,1,0.43,142,138.86,296,6914,2165,4866,4504,5,403,1332,2668,1403,1029,1039,801,411,220,69,36,41,-999,-999,-999,-999,-999,-999,-999,16,13,28,15,26,339,137,8067,228,578,259,8431,685,-999,-999,-999,71,-999,-999,-999,74,-999,546,4871,3958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811035,51637,0.563380282,4.712961003,3.971971276,1.886490725,52.28571429,4,2,1.5,0.714285714,0.928571429,20,400,624,518,582,375,85,128,99,117,78
296,55035,County,Eau Claire,January 04 2021,48.29,,,9427,52,48.29,42339,77,100.43,79,2,0.57,129,148.71,298,6960,2169,4892,4530,5,406,1333,2685,1409,1030,1045,805,413,226,75,38,41,-999,-999,-999,-999,-999,-999,-999,16,14,29,15,26,341,137,8121,226,576,261,8482,684,-999,-999,-999,73,-999,-999,-999,76,-999,547,4873,4007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910291,51766,0.403100775,4.714044608,3.974373507,1.897627091,53,2,2.142857143,1.5,1,0.857142857,17,427,634,519,601,363,95,134,108,126,77
297,55035,County,Eau Claire,January 05 2021,49.43,,,9464,37,49.43,42460,121,105.43,80,1,0.71,158,154.86,302,6988,2174,4915,4544,5,406,1335,2698,1414,1033,1052,807,415,229,75,38,42,-999,-999,-999,-999,-999,-999,-999,16,15,29,15,26,344,138,8153,228,575,262,8519,683,-999,-999,-999,74,-999,-999,-999,77,-999,547,4873,4044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303512,51924,0.234177215,4.715368141,3.976074732,1.903089987,55.28571429,4,2.428571429,1.5,1.142857143,0.928571429,13,464,638,489,607,375,108,139,115,129,85
298,55035,County,Eau Claire,January 06 2021,52.29,,,9548,84,52.29,42602,142,108,80,0,0.71,226,160.29,306,7056,2186,4953,4590,5,411,1348,2720,1423,1042,1062,819,418,230,75,38,42,-999,-999,-999,-999,-999,-999,-999,16,15,29,15,26,349,138,8220,234,581,264,8592,692,-999,-999,-999,74,-999,-999,-999,77,-999,547,4879,4122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197511,52150,0.371681416,4.717254313,3.97991241,1.903089987,60.71428571,4,2.285714286,1.642857143,1.571428571,1,22,484,691,548,640,430,112,151,130,143,100
299,55035,County,Eau Claire,January 07 2021,53,,,9630,82,53,42738,136,104.14,83,3,1,218,157.14,306,7122,2202,4994,4631,5,420,1355,2741,1436,1048,1072,828,424,230,76,41,42,-999,-999,-999,-999,-999,-999,-999,16,16,29,17,26,350,140,8287,236,591,269,8667,694,-999,-999,-999,77,-999,-999,-999,80,-999,547,4885,4198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200020,52368,0.376146789,4.719065988,3.983626287,1.919078092,59.14285714,0,2,1.714285714,1.428571429,1,21,541,722,630,655,448,128,164,151,158,116
300,55035,County,Eau Claire,January 08 2021,55.29,,,9682,52,55.29,42852,114,104.43,84,1,1.14,166,159.71,308,7172,2202,5024,4653,5,423,1362,2755,1441,1057,1078,834,425,231,76,41,43,-999,-999,-999,-999,-999,-999,-999,16,17,29,17,26,351,141,8338,240,586,270,8714,698,-999,-999,-999,77,-999,-999,-999,81,-999,547,4885,4250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338613,52534,0.313253012,4.72044047,3.985965078,1.924279286,54.57142857,2,1.857142857,1.928571429,1.142857143,1.071428571,14,564,707,618,682,423,135,172,147,165,112
301,55035,County,Eau Claire,January 09 2021,60.71,,,9720,38,60.71,43060,208,122.86,87,3,1.57,246,183.57,308,7235,2177,5048,4667,5,427,1368,2765,1443,1062,1084,835,428,231,77,42,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,17,27,351,141,8374,244,583,271,8751,698,-999,-999,-999,80,-999,-999,-999,84,-999,547,4887,4286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340394,52780,0.154471545,4.722469386,3.987666265,1.939519253,56,0,1.428571429,2.071428571,1.142857143,1.142857143,10,538,720,631,720,425,140,175,152,175,117
302,55035,County,Eau Claire,January 10 2021,59.14,,,9789,69,59.14,43265,205,143.29,87,0,1.43,274,202.43,310,7292,2187,5084,4700,5,431,1376,2784,1454,1068,1094,842,431,232,77,42,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,17,27,354,142,8431,244,591,271,8812,706,-999,-999,-999,80,-999,-999,-999,84,-999,548,4890,4351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9086,53054,0.251824818,4.724718133,3.990738329,1.939519253,53.28571429,2,1.285714286,1.785714286,1.285714286,1.071428571,19,530,789,671,725,494,141,194,164,176,136
303,55035,County,Eau Claire,January 11 2021,54.57,,,9809,20,54.57,43387,122,149.71,87,0,1.14,142,204.29,311,7302,2196,5099,4705,5,435,1378,2788,1456,1069,1099,842,432,233,77,42,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,17,27,355,141,8454,244,588,271,8834,704,-999,-999,-999,80,-999,-999,-999,84,-999,547,4886,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938218,53196,0.14084507,4.725878977,3.991624735,1.939519253,50.14285714,1,1.285714286,1.642857143,1,0.928571429,4,514,745,627,720,434,140,180,163,175,120
304,55035,County,Eau Claire,January 12 2021,56,,,9856,47,56,43469,82,144.14,88,1,1.14,129,200.14,312,7341,2203,5120,4731,5,436,1389,2797,1461,1076,1110,847,430,233,77,43,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,18,28,356,143,8490,245,594,273,8877,706,-999,-999,-999,81,-999,-999,-999,85,-999,548,4892,4416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939006,53325,0.364341085,4.726930864,3.993700695,1.944482672,48.57142857,1,1.428571429,1.428571429,1,0.857142857,9,561,767,597,738,429,149,184,154,177,112
305,55035,County,Eau Claire,January 13 2021,53.29,,,9921,65,53.29,43619,150,145.29,89,1,1.29,215,198.57,315,7389,2217,5150,4766,5,437,1392,2810,1471,1086,1121,856,436,233,79,44,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,19,29,359,143,8545,251,594,275,8937,709,-999,-999,-999,82,-999,-999,-999,86,-999,548,4892,4481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944929,53540,0.302325581,4.728678367,3.99655545,1.949390007,48.42857143,3,1.857142857,1.142857143,0.714285714,0.857142857,13,546,803,626,739,457,142,190,162,185,112
306,55035,County,Eau Claire,January 14 2021,50.14,,,9981,60,50.14,43753,134,145,90,1,1,194,195.14,315,7439,2227,5173,4803,5,441,1403,2821,1477,1092,1129,864,439,235,80,45,45,-999,-999,-999,-999,-999,-999,-999,16,17,32,20,29,360,144,8596,253,599,276,8988,717,-999,-999,-999,83,-999,-999,-999,87,-999,548,4892,4541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933619,53734,0.309278351,4.730249171,3.999174056,1.954242509,45.28571429,0,1.571428571,1.142857143,0.714285714,0.857142857,11,554,799,686,722,433,136,196,173,178,101
307,55035,County,Eau Claire,January 15 2021,48.57,,,10022,41,48.57,43871,118,145.57,91,1,1,159,194.14,318,7481,2223,5196,4821,5,444,1409,2829,1484,1097,1134,870,439,236,80,45,46,-999,-999,-999,-999,-999,-999,-999,16,17,33,20,29,361,144,8641,251,596,276,9029,717,-999,-999,-999,84,-999,-999,-999,88,-999,548,4893,4581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952487,53893,0.257861635,4.73153236,4.000954398,1.959041392,45,3,1.428571429,1.071428571,0.714285714,0.928571429,8,558,763,647,727,392,131,186,161,181,88
308,55035,County,Eau Claire,January 16 2021,48.43,,,10059,37,48.43,43951,80,127.29,92,1,0.71,117,175.71,321,7509,2229,5212,4842,5,447,1413,2836,1489,1102,1137,877,439,238,81,45,47,-999,-999,-999,-999,-999,-999,-999,16,17,34,20,29,361,144,8675,251,599,277,9062,720,-999,-999,-999,85,-999,-999,-999,89,-999,550,4894,4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927354,54010,0.316239316,4.732474177,4.002554808,1.963787827,39.57142857,3,1.428571429,1.071428571,0.571428571,0.714285714,7,511,764,632,764,377,116,188,151,188,81
309,55035,County,Eau Claire,January 17 2021,45.29,,,10106,47,45.29,44079,128,116.29,92,0,0.71,175,161.57,321,7540,2245,5237,4864,5,450,1419,2849,1498,1106,1142,879,443,239,81,45,47,-999,-999,-999,-999,-999,-999,-999,16,17,34,20,29,362,144,8717,252,602,277,9107,722,-999,-999,-999,85,-999,-999,-999,89,-999,550,4894,4662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930805,54185,0.268571429,4.733879078,4.004579294,1.963787827,36.57142857,0,1,1,0.428571429,0.714285714,13,476,811,642,731,386,108,201,151,181,84
310,55035,County,Eau Claire,January 18 2021,45,,,10124,18,45,44151,72,109.14,92,0,0.71,90,154.14,321,7561,2242,5245,4874,5,451,1422,2851,1502,1112,1143,880,443,239,81,45,47,-999,-999,-999,-999,-999,-999,-999,16,17,34,20,29,362,144,8735,253,601,277,9125,722,-999,-999,-999,85,-999,-999,-999,89,-999,550,4893,4681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884095,54275,0.2,4.734599832,4.005352136,1.963787827,36,0,1,1.071428571,0.714285714,0.714285714,2,442,749,576,697,335,96,183,131,166,67
311,55035,County,Eau Claire,January 19 2021,39.57,,,10133,9,39.57,44234,83,109.29,92,0,0.57,92,148.86,322,7571,2240,5252,4876,5,451,1422,2855,1502,1113,1144,882,444,239,81,45,47,-999,-999,-999,-999,-999,-999,-999,16,17,34,20,29,362,144,8744,253,601,277,9135,721,-999,-999,-999,85,-999,-999,-999,89,-999,550,4893,4690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879755,54367,0.097826087,4.735335369,4.005738043,1.963787827,35.57142857,1,0.714285714,1.285714286,0.857142857,0.642857143,4,413,706,503,669,324,90,170,114,157,67
312,55035,County,Eau Claire,January 20 2021,36.57,,,10177,44,36.57,44372,138,107.57,92,0,0.43,182,144.14,322,7607,2248,5281,4891,5,453,1430,2866,1508,1122,1148,886,444,239,81,45,47,-999,-999,-999,-999,-999,-999,-999,16,17,34,20,29,363,144,8782,256,603,278,9177,722,-999,-999,-999,85,-999,-999,-999,89,-999,550,4895,4732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766888,54549,0.241758242,4.736786793,4.007619775,1.963787827,36,0,0.285714286,1.428571429,0.714285714,0.571428571,11,388,713,495,629,321,82,168,111,146,69
313,55035,County,Eau Claire,January 21 2021,36,,,10233,56,36,44497,125,106.29,95,3,0.71,181,142.29,322,7652,2259,5313,4915,5,460,1435,2875,1522,1132,1153,887,448,240,81,45,50,-999,-999,-999,-999,-999,-999,-999,16,19,34,21,29,365,145,8827,259,608,281,9228,724,-999,-999,-999,87,-999,-999,-999,91,-999,550,4898,4785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961395,54730,0.309392265,4.738225448,4.010002974,1.977723605,34.85714286,0,0.428571429,1.428571429,0.714285714,0.5,9,424,685,513,603,312,87,155,110,134,65
314,55035,County,Eau Claire,January 22 2021,35.57,,,10271,38,35.57,44619,122,106.86,97,2,0.86,160,142.43,323,7692,2256,5330,4934,7,465,1437,2887,1526,1136,1156,892,450,240,82,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,365,146,8861,261,609,281,9264,726,-999,-999,-999,89,-999,-999,-999,93,-999,550,4897,4824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963217,54890,0.2375,4.739493231,4.011612729,1.986771734,35.14285714,1,0.714285714,1.214285714,0.714285714,0.428571429,12,415,641,482,589,290,90,146,103,132,66
315,55035,County,Eau Claire,January 23 2021,36,,,10311,40,36,44728,109,111,97,0,0.71,149,147,323,7724,2264,5350,4954,7,468,1446,2894,1531,1142,1160,897,450,240,83,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,367,146,8893,264,612,282,9299,730,-999,-999,-999,89,-999,-999,-999,93,-999,550,4897,4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154614,55039,0.268456376,4.740670535,4.013300787,1.986771734,36.57142857,0,1.142857143,1.071428571,0.714285714,0.428571429,7,390,629,502,591,289,84,139,106,129,65
316,55035,County,Eau Claire,January 24 2021,34.86,,,10350,39,34.86,44848,120,109.86,97,0,0.71,159,144.71,324,7763,2263,5369,4974,7,472,1453,2900,1537,1144,1165,899,453,243,84,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,368,147,8932,265,609,282,9337,731,-999,-999,-999,89,-999,-999,-999,93,-999,550,4898,4902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989987,55198,0.245283019,4.741923342,4.01494035,1.986771734,39.57142857,1,1.857142857,1.214285714,0.714285714,0.428571429,6,369,630,494,561,291,79,135,103,116,64
317,55035,County,Eau Claire,January 25 2021,35.14,,,10370,20,35.14,44887,39,105.14,97,0,0.71,59,140.29,326,7793,2251,5378,4985,7,473,1455,2905,1541,1145,1168,902,454,243,84,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,369,146,8951,264,611,283,9357,730,-999,-999,-999,89,-999,-999,-999,93,-999,549,4898,4923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991591,55257,0.338983051,4.742387303,4.015778756,1.986771734,34.57142857,2,1.857142857,1.214285714,0.285714286,0.428571429,5,348,581,449,561,264,76,121,95,117,56
318,55035,County,Eau Claire,January 26 2021,36.57,,,10389,19,36.57,44979,92,106.43,97,0,0.71,111,143,330,7813,2246,5389,4993,7,475,1456,2908,1545,1146,1174,903,455,243,84,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,369,146,8970,264,611,283,9375,731,-999,-999,-999,89,-999,-999,-999,93,-999,549,4898,4942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765042,55368,0.171171171,4.743258836,4.016573746,1.986771734,32.42857143,4,1.714285714,1.071428571,0,0.428571429,3,330,580,408,533,265,72,120,87,111,57
319,55035,County,Eau Claire,January 27 2021,39.57,,,10454,65,39.57,45151,172,111.29,97,0,0.71,237,150.86,335,7865,2254,5424,5023,7,481,1465,2919,1556,1157,1181,910,457,244,84,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,370,147,9024,267,617,283,9435,735,-999,-999,-999,89,-999,-999,-999,93,-999,550,4898,5006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507803,55605,0.274261603,4.745113845,4.019282496,1.986771734,31.28571429,5,1.857142857,1.142857143,0.142857143,0.428571429,11,348,598,432,533,321,70,122,90,109,64
320,55035,County,Eau Claire,January 28 2021,34.57,,,10475,21,34.57,45305,154,115.43,97,0,0.29,175,150,335,7889,2251,5435,5033,7,481,1465,2924,1559,1160,1185,912,459,245,85,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,370,147,9048,266,615,284,9455,735,-999,-999,-999,89,-999,-999,-999,93,-999,550,4897,5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279798,55780,0.12,4.74647851,4.020154032,1.986771734,29.14285714,0,2,1.285714286,0.142857143,0.214285714,5,351,554,416,494,298,73,114,88,103,58
321,55035,County,Eau Claire,January 29 2021,32.43,,,10498,23,32.43,45438,133,117,97,0,0,156,149.43,335,7913,2250,5446,5045,7,483,1468,2927,1560,1165,1188,917,459,246,85,46,51,-999,-999,-999,-999,-999,-999,-999,16,20,34,22,29,371,147,9070,266,615,285,9481,732,-999,-999,-999,89,-999,-999,-999,93,-999,550,4898,5050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274087,55936,0.147435897,4.747691407,4.021106568,1.986771734,30.42857143,0,1.714285714,1.285714286,0.142857143,0.285714286,3,365,517,392,476,265,72,106,78,98,52
322,55035,County,Eau Claire,January 30 2021,31.29,,,10530,32,31.29,45592,154,123.43,98,1,0.14,186,154.71,336,7946,2248,5462,5061,7,487,1474,2933,1563,1172,1191,920,459,246,85,46,52,-999,-999,-999,-999,-999,-999,-999,16,21,34,22,29,373,147,9101,266,614,285,9512,733,-999,-999,-999,90,-999,-999,-999,94,-999,550,4898,5082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267761,56122,0.172043011,4.749133139,4.022428371,1.991226076,29.71428571,1,1,1.357142857,0.142857143,0.285714286,6,353,508,406,471,259,67,104,82,97,46
323,55035,County,Eau Claire,January 31 2021,29.14,,,10554,24,29.14,45664,72,116.57,98,0,0.14,96,145.71,338,7968,2248,5473,5074,7,489,1477,2938,1567,1176,1193,920,461,246,87,46,52,-999,-999,-999,-999,-999,-999,-999,16,21,34,22,30,376,147,9117,268,616,286,9535,733,-999,-999,-999,90,-999,-999,-999,94,-999,550,4899,5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997614,56218,0.25,4.749875391,4.02341709,1.991226076,26.14285714,2,0.428571429,1.357142857,0.142857143,0.285714286,5,321,495,421,448,243,63,102,83,89,44
