OBJECTID,GEOID,GEO,GEOName,RptDt,Date,NEG,NEG_NEW,NEG_7DAYAVG,POS_CP,POS_NEW_CP,POS_7DAYAVG_CP,POS_CONF,POS_NEW_CONF,POS_7DAYAVG_CONF,POS_PROB,POS_NEW_PROB,POS_7DAYAVG_PROB,DTH_CP_Daily,DTH_CUM_CP,DTH_NEW_CP,DTH_7DAYAVG_CP,DTH_CONF_Daily,DTH_CUM_CONF,DTH_NEW_CONF,DTH_7DAYAVG_CONF,DTH_PROB_Daily,DTH_CUM_PROB,DTH_NEW_PROB,DTH_7DAYAVG_PROB,DTH_OVER_30DAYS_CP,TESTS,TESTS_NEW,TESTS_7DAYAVG,POS_MALE_CP,POS_FEM_CP,POS_OTH_CP,POS_0_9_CP,POS_10_19_CP,POS_20_29_CP,POS_30_39_CP,POS_40_49_CP,POS_50_59_CP,POS_60_69_CP,POS_70_79_CP,POS_80_89_CP,POS_90_CP,DTHS_FEM_CP,DTHS_MALE_CP,DTHS_OTH_CP,DTHS_0_9_CP,DTHS_10_19_CP,DTHS_20_29_CP,DTHS_30_39_CP,DTHS_40_49_CP,DTHS_50_59_CP,DTHS_60_69_CP,DTHS_70_79_CP,DTHS_80_89_CP,DTHS_90_CP,POS_AIAN_CP,POS_ASN_CP,POS_BLK_CP,POS_WHT_CP,POS_MLTOTH_CP,POS_UNK_CP,POS_E_HSP_CP,POS_E_NHSP_CP,POS_E_UNK_CP,DTH_AIAN_CP,DTH_ASN_CP,DTH_BLK_CP,DTH_WHT_CP,DTH_MLTOTH_CP,DTH_UNK_CP,DTH_E_HSP_CP,DTH_E_NHSP_CP,DTH_E_UNK_CP,POS_HC_Y_CP,POS_HC_N_CP,POS_HC_UNK_CP,HOSP_YES_CP,HOSP_NO_CP,HOSP_UNK_CP,IP_Y_0_9_CP,IP_Y_10_19_CP,IP_Y_20_29_CP,IP_Y_30_39_CP,IP_Y_40_49_CP,IP_Y_50_59_CP,IP_Y_60_69_CP,IP_Y_70_79_CP,IP_Y_80_89_CP,IP_Y_90_CP,IP_N_0_9_CP,IP_N_10_19_CP,IP_N_20_29_CP,IP_N_30_39_CP,IP_N_40_49_CP,IP_N_50_59_CP,IP_N_60_69_CP,IP_N_70_79_CP,IP_N_80_89_CP,IP_N_90_CP,IP_U_0_9_CP,IP_U_10_19_CP,IP_U_20_29_CP,IP_U_30_39_CP,IP_U_40_49_CP,IP_U_50_59_CP,IP_U_60_69_CP,IP_U_70_79_CP,IP_U_80_89_CP,IP_U_90_CP,IC_YES_CP,IC_Y_0_9_CP,IC_Y_10_19_CP,IC_Y_20_29_CP,IC_Y_30_39_CP,IC_Y_40_49_CP,IC_Y_50_59_CP,IC_Y_60_69_CP,IC_Y_70_79_CP,IC_Y_80_89_CP,IC_Y_90_CP,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos
424,55,State,WI,3/20/2021 2:00:00 PM,3/19/2021,2661650,4337,3785.14,624335,575,586.57,568780,463,473.43,55555,112,113.14,10,7979,9,3.29,8,7100,9,3.0,2,879,0,0.29,8,7430013,22073,22550.43,302324,320704,1307,27000,72430,116069,96951,88828,95367,67858,35168,17657,6993,3715,4257,7,0,2,23,53,131,406,1025,1946,2561,1832,7752,16037,41290,500019,32968,26269,67901,503937,52497,108,144,533,7034,89,71,417,7441,121,32001,248288,344046,36555,370661,219118,406,885,3210,3123,2720,4626,6669,7301,5589,2025,18887,44938,67958,57898,53771,58081,40351,18493,7481,2797,7835,26839,45254,36246,32609,32908,21037,9493,4654,2233,2429,18,21,57,89,205,372,610,607,359,91,607334,532,515.71,2.41
425,55,State,WI,3/21/2021 2:00:00 PM,3/20/2021,2664760,3110,3753.86,624758,423,591.0,569156,376,479.29,55602,47,111.71,5,7984,0,3.0,5,7105,0,2.71,0,879,0,0.29,0,7446148,16135,22543.43,302546,320904,1308,27035,72502,116144,97029,88891,95421,67887,35181,17660,6994,3717,4260,7,0,2,23,53,131,406,1025,1948,2562,1834,7754,16050,41330,500345,33000,26279,67953,504288,52517,108,144,533,7039,89,71,417,7446,121,32006,248488,344264,36564,370926,219305,407,885,3210,3124,2721,4627,6673,7301,5590,2025,18908,44982,68003,57941,53809,58123,40379,18496,7482,2797,7850,26872,45289,36279,32636,32933,21050,9496,4656,2234,2429,18,21,57,89,205,372,610,607,359,91,607824,490,520.43,3.04
426,55,State,WI,3/22/2021 2:00:00 PM,3/21/2021,2667476,2716,3801.57,625135,377,601.86,569487,331,489.29,55648,46,112.57,4,7988,0,3.0,2,7107,0,2.71,2,881,0,0.29,0,7456765,10617,22551.57,302732,321094,1309,27061,72566,116193,97095,88942,95482,67933,35193,17662,6994,3720,4261,7,0,2,23,53,131,406,1026,1948,2564,1835,7759,16062,41356,500653,33019,26286,67997,504607,52531,108,144,533,7043,89,71,417,7450,121,32012,248679,344444,36581,371184,219471,409,886,3212,3125,2722,4628,6678,7305,5590,2025,18926,45032,68038,57993,53844,58160,40400,18505,7483,2797,7865,26892,45309,36306,32665,32955,21076,9501,4658,2234,2430,18,21,57,89,205,372,610,608,359,91,608154,330,524.0,3.11
427,55,State,WI,3/23/2021 2:00:00 PM,3/22/2021,2670918,3442,3792.71,625716,581,582.71,569936,449,475.0,55780,132,107.71,8,7996,6,3.57,7,7114,6,3.43,1,882,0,0.14,7,7475813,19048,22555.29,303031,321375,1310,27105,72657,116275,97186,89033,95567,67989,35220,17673,6996,3723,4266,7,0,2,23,53,131,406,1028,1950,2567,1836,7767,16087,41382,501142,33041,26297,68038,505119,52559,108,144,533,7051,89,71,418,7457,121,32022,248909,344785,36617,371503,219661,414,887,3213,3127,2725,4632,6689,7309,5594,2026,18939,45077,68077,58046,53904,58217,40429,18527,7484,2797,7876,26915,45343,36340,32693,32986,21092,9508,4662,2235,2433,19,21,57,89,205,372,612,608,359,91,608645,491,528.57,2.58
428,55,State,WI,3/24/2021 2:00:00 PM,3/23/2021,2675904,4986,3821.29,626719,1003,623.71,570727,791,503.71,55992,212,120.0,6,8002,4,3.14,6,7120,4,3.14,0,882,0,0.0,7,7509628,33815,22451.86,303521,321884,1314,27168,72811,116424,97359,89202,95714,68080,35256,17687,7001,3726,4269,7,0,2,23,53,133,407,1028,1952,2568,1836,7772,16110,41450,501970,33093,26324,68147,505953,52619,108,144,533,7057,89,71,420,7461,121,32044,249411,345264,36656,372037,220008,414,889,3216,3132,2730,4638,6701,7312,5596,2027,18991,45180,68147,58139,53977,58293,40477,18537,7491,2797,7901,26972,45403,36390,32748,33034,21127,9523,4663,2236,2436,19,21,57,90,205,372,613,608,360,91,609454,809,550.57,2.39
946,55,State,WI,3/25/2021 2:00:00 PM,3/24/2021,2680406,4502,3829.71,627577,858,644.43,571460,733,526.57,56117,125,117.86,7,8009,1,3.29,7,7127,1,3.29,0,882,0,0.0,1,7539384,29756,22334.43,303971,322291,1315,27246,72951,116579,97495,89326,95832,68159,35276,17695,7001,3728,4274,7,0,2,23,53,133,407,1029,1955,2570,1837,7775,16136,41531,502641,33143,26351,68243,506660,52674,108,144,534,7063,89,71,420,7468,121,32064,249835,345678,36683,372543,220263,414,889,3218,3134,2730,4644,6708,7319,5599,2027,19032,45275,68227,58224,54054,58363,40521,18547,7494,2798,7920,27013,45465,36418,32786,33068,21152,9528,4665,2236,2438,19,21,57,90,205,372,613,608,362,91,610181,727,565.86,2.44
947,55,State,WI,3/26/2021 2:00:00 PM,3/25/2021,2684719,4313,3915.14,628406,829,663.71,572159,699,548.86,56247,130,114.86,4,8013,1,3.0,3,7130,1,3.0,1,883,0,0.0,7,7563843,24459,22271.86,304409,322680,1317,27298,73081,116736,97644,89446,95947,68236,35296,17702,7002,3729,4277,7,0,2,23,53,133,408,1029,1956,2571,1838,7782,16158,41592,503319,33193,26362,68325,507367,52714,108,144,534,7066,90,71,421,7471,121,32081,250259,346066,36716,373057,220546,415,891,3220,3136,2732,4652,6717,7324,5601,2027,19068,45360,68315,58309,54134,58432,40573,18560,7499,2799,7930,27054,45533,36478,32831,33109,21166,9531,4665,2237,2439,19,21,57,90,205,372,614,608,362,91,610909,728,586.71,2.98
948,55,State,WI,3/27/2021 2:00:00 PM,3/26/2021,2688363,3644,3816.14,629132,726,685.29,572738,579,565.43,56394,147,119.86,4,8017,1,1.86,4,7134,1,1.86,0,883,0,0.0,2,7585605,21762,22227.43,304774,323041,1317,27341,73202,116878,97756,89561,96056,68297,35310,17708,7005,3731,4279,7,0,2,23,53,133,408,1029,1956,2573,1840,7785,16175,41643,503921,33234,26374,68397,507991,52744,108,144,534,7070,90,71,421,7475,121,32098,250587,346447,36757,373505,220793,415,893,3226,3140,2736,4655,6722,7332,5608,2029,19105,45430,68392,58386,54207,58502,40606,18567,7502,2800,7942,27091,45582,36523,32869,33147,21186,9538,4665,2238,2442,19,21,57,90,205,372,614,609,364,91,611509,600,596.43,2.76
949,55,State,WI,3/28/2021 2:00:00 PM,3/27/2021,2691739,3376,3854.14,629604,472,692.29,573147,409,570.14,56457,63,122.14,3,8020,0,1.86,2,7136,0,1.86,1,884,0,0.0,0,7602842,17237,22384.86,305002,323285,1317,27369,73255,116957,97854,89628,96132,68343,35329,17712,7007,3731,4282,7,0,2,24,53,133,408,1030,1957,2573,1840,7788,16189,41692,504297,33257,26381,68440,508395,52769,108,144,534,7073,90,71,422,7477,121,32110,250819,346675,36777,373846,221030,415,893,3228,3143,2737,4659,6728,7334,5608,2031,19123,45481,68450,58450,54250,58562,40637,18582,7503,2800,7954,27118,45619,36571,32906,33189,21210,9544,4669,2238,2442,19,21,57,90,205,372,614,609,364,91,612061,552,605.29,3.2
950,55,State,WI,3/29/2021 2:00:00 PM,3/28/2021,2694333,2594,3836.71,629939,335,686.29,573440,293,564.71,56499,42,121.57,5,8025,1,2.0,5,7141,1,2.0,0,884,0,0.0,2,7612756,9914,22284.43,305167,323455,1317,27389,73302,117008,97922,89679,96185,68369,35348,17712,7007,3734,4284,7,0,2,24,53,133,408,1031,1959,2574,1841,7788,16197,41724,504571,33275,26384,68484,508668,52787,108,144,534,7078,90,71,422,7482,121,32115,251031,346793,36799,374135,221177,415,894,3229,3145,2740,4664,6735,7337,5608,2031,19139,45517,68507,58501,54295,58602,40666,18594,7505,2801,7963,27141,45644,36590,32939,33215,21218,9548,4669,2238,2443,19,21,57,90,205,373,614,609,364,91,612405,344,607.29,3.47
951,55,State,WI,3/30/2021 2:00:00 PM,3/29/2021,2697397,3064,3782.71,630834,895,731.14,574123,683,598.14,56711,212,133.0,7,8032,3,1.57,6,7147,2,1.43,1,885,1,0.14,10,7631227,18471,22202.0,305595,323920,1319,27440,73427,117165,98043,89814,96351,68467,35373,17724,7012,3737,4288,7,0,2,24,53,133,409,1031,1960,2576,1844,7801,16212,41774,505338,33299,26410,68555,509433,52846,108,144,535,7083,90,72,422,7488,122,32140,251416,347278,36828,374484,221346,415,896,3232,3147,2742,4669,6742,7340,5612,2032,19168,45567,68569,58541,54352,58670,40700,18599,7506,2804,7976,27170,45679,36621,32954,33239,21234,9552,4670,2239,2444,19,21,57,90,205,373,614,610,364,91,612957,552,616.0,2.99
952,55,State,WI,3/31/2021 2:00:00 PM,3/30/2021,2701516,4119,3658.86,631638,804,702.71,574793,670,580.86,56845,134,121.86,6,8038,1,1.14,5,7152,0,0.86,1,886,1,0.29,20,7661095,29868,21638.14,305977,324339,1322,27502,73554,117305,98170,89929,96471,68539,35401,17731,7017,3741,4290,7,0,2,24,53,133,410,1033,1961,2577,1845,7805,16231,41833,506017,33323,26429,68625,510128,52885,108,144,536,7088,90,72,422,7494,122,32165,251834,347639,36869,375037,221622,415,897,3239,3151,2749,4672,6748,7346,5618,2033,19212,45667,68672,58621,54419,58760,40752,18613,7507,2805,7996,27208,45738,36663,32997,33277,21260,9558,4674,2239,2446,19,21,57,90,206,373,614,611,364,91,613679,722,603.57,2.42
254,55,State,WI,4/1/2021 2:00:00 PM,3/31/2021,2705450,3934,3577.71,632468,830,698.71,575431,638,567.29,57037,192,131.43,5,8043,5,1.71,5,7157,5,1.43,0,886,0,0.29,7,7690170,29075,21540.86,306398,324747,1323,27559,73680,117475,98302,90033,96597,68628,35416,17738,7019,3743,4293,7,0,2,24,53,133,410,1035,1962,2578,1846,7812,16251,41883,506706,33366,26450,68704,510816,52948,108,144,537,7092,90,72,422,7499,122,32187,252227,348054,36891,375602,221921,415,898,3242,3155,2750,4674,6754,7347,5621,2034,19250,45759,68794,58710,54493,58843,40807,18623,7508,2805,8013,27239,45803,36720,33032,33324,21300,9562,4674,2241,2447,19,21,57,90,206,373,615,611,364,91,614498,819,616.71,2.82
255,55,State,WI,4/2/2021 2:00:00 PM,4/1/2021,2708871,3421,3450.29,633365,897,708.43,576207,776,578.29,57158,121,130.14,4,8047,3,2.0,4,7161,3,1.71,0,886,0,0.29,8,7712425,22255,21226.0,306836,325199,1330,27621,73805,117673,98445,90159,96719,68721,35436,17744,7021,3743,4297,7,0,3,24,53,133,410,1035,1963,2580,1846,7817,16276,41965,507416,33414,26477,68773,511594,52998,108,144,537,7096,90,72,423,7502,122,32208,252654,348503,36924,376142,222195,417,900,3246,3157,2753,4679,6758,7352,5624,2037,19289,45844,68911,58801,54573,58916,40851,18632,7510,2805,8033,27282,45865,36765,33074,33360,21323,9564,4675,2241,2448,19,21,57,90,206,373,616,611,364,91,615374,876,637.86,3.94
256,55,State,WI,4/3/2021 2:00:00 PM,4/2/2021,2712400,3529,3433.86,634181,816,721.29,576895,688,593.86,57286,128,127.43,3,8050,3,2.29,2,7163,3,2.0,1,887,0,0.29,1,7733091,20666,21069.43,307208,325643,1330,27682,73925,117833,98575,90278,96857,68779,35450,17757,7024,3744,4299,7,0,3,24,53,133,410,1035,1963,2582,1847,7821,16293,42061,508063,33456,26487,68830,512313,53038,108,144,537,7099,90,72,424,7504,122,32222,253008,348951,36970,376730,222540,417,902,3248,3160,2757,4688,6766,7360,5632,2039,19339,45937,69031,58899,54661,59002,40885,18643,7517,2806,8058,27317,45937,36828,33127,33421,21354,9568,4676,2241,2451,19,21,57,90,206,374,617,612,364,91,616135,761,660.86,3.68
257,55,State,WI,4/4/2021 2:00:00 PM,4/3/2021,2715577,3177,3405.43,634810,629,743.71,577447,552,614.29,57363,77,129.43,4,8054,0,2.29,4,7167,0,2.0,0,887,0,0.29,0,7748274,15183,20776.0,307528,325951,1331,27732,74007,117966,98682,90375,96942,68830,35466,17763,7026,3747,4300,7,0,3,24,53,133,410,1036,1963,2584,1848,7825,16319,42116,508562,33495,26493,68887,512850,53073,108,144,537,7103,90,72,424,7508,122,32240,253329,349241,36996,377185,222785,417,904,3249,3162,2763,4696,6771,7362,5632,2039,19375,45996,69115,58987,54731,59065,40928,18651,7520,2807,8076,27351,45986,36876,33168,33453,21371,9574,4676,2241,2451,19,21,57,90,206,374,617,612,364,91,616799,664,676.86,4.37
258,55,State,WI,4/5/2021 2:00:00 PM,4/4/2021,2717811,2234,3354.0,635112,302,739.0,577728,281,612.57,57384,21,126.43,4,8058,1,2.29,3,7170,1,2.0,1,888,0,0.29,0,7757104,8830,20621.14,307673,326108,1331,27746,74057,118015,98746,90411,96989,68864,35472,17764,7027,3750,4301,7,0,3,24,53,133,411,1036,1964,2585,1849,7825,16332,42148,508797,33508,26502,68918,513112,53082,108,144,537,7107,90,72,424,7512,122,32243,253470,349399,37019,377464,222954,417,904,3251,3163,2765,4701,6780,7364,5634,2039,19392,46051,69165,59029,54766,59103,40961,18656,7524,2807,8084,27377,46012,36914,33196,33479,21384,9577,4677,2241,2454,19,21,57,90,206,375,619,612,364,91,617220,421,687.86,4.77
259,55,State,WI,4/6/2021 2:00:00 PM,4/5/2021,2720540,2729,3306.14,636313,1201,782.71,578702,974,654.14,57611,227,128.57,0,8058,4,2.43,0,7170,4,2.29,0,888,0,0.14,5,7775523,18419,20613.71,308304,326675,1334,27812,74228,118204,98945,90598,97186,68988,35516,17785,7030,3750,4301,7,0,3,24,53,133,411,1036,1964,2585,1849,7833,16357,42229,509807,33546,26541,68997,514155,53161,108,144,537,7107,90,72,424,7512,122,32268,253959,350086,37061,377906,223159,417,905,3252,3166,2769,4710,6790,7369,5642,2040,19422,46126,69231,59098,54845,59180,40990,18667,7529,2808,8096,27405,46050,36952,33220,33515,21406,9581,4679,2242,2455,19,21,57,90,206,375,620,612,364,91,617856,636,699.86,3.45
260,55,State,WI,4/7/2021 2:00:00 PM,4/6/2021,2725205,4665,3384.14,637265,952,803.86,579487,785,670.57,57778,167,133.29,4,8062,2,2.57,3,7173,2,2.57,1,889,0,0.0,5,7805661,30138,20652.29,308793,327136,1336,27861,74392,118370,99097,90752,97329,69068,35546,17797,7032,3752,4303,7,0,3,24,53,133,411,1038,1965,2586,1849,7840,16382,42282,510602,33588,26571,69071,514980,53214,108,144,537,7111,90,72,424,7516,122,32294,254410,350561,37112,378575,223540,419,907,3256,3170,2774,4723,6798,7377,5647,2040,19463,46245,69338,59206,54960,59287,41041,18685,7531,2809,8117,27463,46132,37020,33280,33562,21436,9590,4683,2244,2460,19,21,57,90,206,376,621,614,365,91,618878,1022,742.71,3.39
352,55,State,WI,4/8/2021 2:00:00 PM,4/7/2021,2729719,4514,3467.0,638414,1149,849.43,580474,987,720.43,57940,162,129.0,6,8068,5,2.57,6,7179,4,2.43,0,889,1,0.14,9,7836773,31112,20943.29,309378,327698,1338,27946,74577,118593,99282,90911,97507,69154,35580,17808,7035,3754,4307,7,0,3,24,53,133,412,1040,1966,2588,1849,7868,16423,42373,511501,33649,26600,69184,515937,53293,108,144,537,7116,90,73,425,7520,123,32317,254963,351134,37157,379330,223884,420,908,3260,3172,2780,4729,6809,7386,5652,2040,19541,46375,69477,59325,55063,59397,41090,18707,7534,2810,8132,27532,46208,37077,33329,33611,21456,9596,4685,2245,2462,19,21,57,90,207,376,621,615,365,91,619888,1010,770.0,3.25
353,55,State,WI,4/9/2021 2:00:00 PM,4/8/2021,2734175,4456,3614.86,639622,1208,893.86,581522,1048,759.29,58100,160,134.57,10,8078,1,2.29,8,7187,1,2.14,2,891,0,0.14,4,7860788,24015,21194.71,309969,328313,1340,28042,74761,118789,99484,91088,97704,69264,35616,17816,7036,3760,4311,7,0,3,24,53,133,412,1042,1968,2593,1850,7881,16463,42485,512451,33713,26629,69298,516982,53342,108,144,538,7125,90,73,426,7529,123,32339,255531,351752,37223,380054,224255,421,912,3267,3182,2786,4737,6824,7398,5655,2040,19597,46490,69599,59446,55169,59523,41149,18723,7537,2810,8153,27598,46274,37139,33383,33674,21487,9603,4686,2245,2466,19,21,57,90,208,378,622,615,365,91,620901,1013,789.57,4.22
354,55,State,WI,4/10/2021 2:00:00 PM,4/9/2021,2737833,3658,3633.29,640614,992,919.0,582343,821,778.29,58271,171,140.71,5,8083,3,2.29,5,7192,3,2.14,0,891,0,0.14,2,7884125,23337,21576.29,310416,328858,1340,28109,74924,118977,99653,91217,97862,69336,35650,17826,7038,3762,4314,7,0,3,24,53,133,413,1044,1969,2593,1851,7891,16489,42592,513224,33763,26655,69385,517842,53387,108,144,538,7130,90,73,426,7534,123,32363,255968,352283,37266,380683,224553,423,918,3273,3186,2786,4744,6829,7407,5659,2040,19643,46594,69706,59572,55256,59613,41197,18739,7541,2811,8174,27653,46334,37183,33416,33730,21507,9611,4686,2246,2469,19,21,57,90,208,378,622,616,367,91,621766,865,804.43,3.71
355,55,State,WI,4/11/2021 2:00:00 PM,4/10/2021,2741321,3488,3677.71,641229,615,917.0,582907,564,780.0,58322,51,137.0,4,8087,0,2.29,3,7195,0,2.14,1,892,0,0.14,0,7902085,17960,21973.0,310708,329177,1344,28149,75023,119098,99764,91308,97948,69383,35664,17831,7039,3764,4316,7,0,3,24,53,133,415,1045,1969,2594,1851,7898,16512,42654,513695,33803,26667,69457,518356,53416,108,145,539,7132,90,73,426,7538,123,32383,256244,352602,37297,381188,224773,423,919,3277,3192,2789,4749,6834,7409,5662,2042,19679,46695,69798,59663,55329,59673,41232,18754,7543,2811,8183,27682,46382,37228,33448,33767,21519,9615,4689,2247,2470,19,21,57,90,208,378,622,616,367,92,622525,759,818.0,4.23
356,55,State,WI,4/12/2021 2:00:00 PM,4/11/2021,2743899,2578,3726.86,641676,447,937.71,583297,390,795.57,58379,57,142.14,6,8093,3,2.57,5,7200,3,2.43,1,893,0,0.14,0,7912186,10101,22154.57,310913,329419,1344,28173,75098,119183,99843,91366,98014,69427,35676,17834,7040,3765,4321,7,0,3,24,53,133,416,1045,1971,2595,1853,7904,16525,42719,514035,33819,26674,69494,518747,53435,108,145,539,7138,90,73,426,7542,125,32396,256487,352793,37338,381548,224964,423,919,3283,3197,2793,4757,6842,7416,5665,2042,19702,46763,69853,59728,55371,59739,41262,18764,7544,2811,8197,27714,46418,37262,33470,33795,21537,9620,4691,2247,2472,19,21,57,90,208,379,623,616,367,92,623019,494,828.43,4.89
357,55,State,WI,4/13/2021 2:00:00 PM,4/12/2021,2747045,3146,3786.43,642790,1114,925.29,584214,917,787.43,58576,197,137.86,7,8100,5,2.71,7,7207,5,2.57,0,893,0,0.14,7,7932185,19999,22380.29,311479,329965,1346,28251,75285,119353,100057,91495,98178,69535,35722,17846,7046,3768,4325,7,0,3,24,53,133,417,1046,1974,2596,1854,7921,16559,42820,514935,33854,26701,69576,519731,53483,108,145,539,7144,90,74,426,7549,125,32420,256991,353379,37374,382016,225180,424,920,3284,3198,2798,4764,6849,7425,5668,2043,19746,46836,69926,59807,55431,59799,41318,18780,7550,2812,8212,27743,46460,37310,33491,33827,21553,9628,4695,2248,2474,19,21,58,90,208,380,623,616,367,92,623734,715,839.71,3.58
358,55,State,WI,4/14/2021 2:00:00 PM,4/13/2021,2752164,5119,3851.29,643851,1061,940.86,585113,899,803.71,58738,162,137.14,5,8105,4,3.0,5,7212,4,2.86,0,893,0,0.14,5,7964059,31874,22628.29,311984,330516,1351,28324,75454,119536,100225,91662,98340,69616,35764,17859,7049,3769,4329,7,0,3,24,53,134,418,1047,1974,2598,1854,7928,16592,42947,515744,33908,26732,69668,520639,53544,108,146,539,7148,90,74,426,7554,125,32454,257490,353907,37434,382721,225566,427,922,3290,3206,2802,4781,6857,7433,5671,2044,19805,46951,70055,59921,55542,59903,41367,18800,7554,2812,8234,27796,46543,37372,33549,33888,21583,9639,4699,2250,2476,19,21,58,90,208,382,623,616,367,92,624715,981,833.86,3.08
4158,55,State,WI,4/15/2021 2:00:00 PM,4/14/2021,2756777,4613,3865.43,644952,1101,934.0,586068,955,799.14,58884,146,134.86,4,8109,3,2.71,4,7216,3,2.71,0,893,0,0.0,3,7993838,29779,22437.86,312539,331060,1353,28402,75625,119740,100400,91798,98514,69717,35808,17873,7053,3770,4332,7,0,3,24,53,134,419,1048,1975,2599,1854,7934,16615,43077,516589,33977,26760,69775,521560,53617,108,146,541,7150,90,74,426,7558,125,32481,257994,354477,37490,383378,225868,427,923,3293,3213,2808,4792,6869,7445,5673,2046,19856,47073,70165,60025,55630,59994,41428,18827,7557,2812,8245,27834,46611,37418,33592,33937,21614,9650,4703,2251,2478,19,21,58,91,208,382,623,617,367,92,625651,936,823.29,3.14
4159,55,State,WI,4/16/2021 2:00:00 PM,4/15/2021,2760919,4142,3820.57,645951,999,904.14,586899,831,768.14,59052,168,136.0,4,8113,6,3.43,3,7219,6,3.43,1,894,0,0.0,1,8016112,22274,22189.14,313029,331568,1354,28461,75778,119928,100571,91951,98659,69808,35840,17879,7054,3771,4335,7,0,3,24,53,135,419,1051,1975,2599,1854,7940,16649,43170,517380,34023,26789,69877,522397,53677,108,146,542,7153,90,74,426,7562,125,32503,258429,355019,37542,384014,226184,427,924,3298,3219,2812,4803,6886,7452,5674,2046,19900,47184,70287,60126,55727,60081,41475,18845,7566,2812,8261,27888,46676,37470,33634,33994,21637,9657,4703,2251,2481,19,21,58,91,208,382,625,618,367,92,626464,813,794.71,3.65
4160,55,State,WI,4/17/2021 2:00:00 PM,4/16/2021,2764717,3798,3840.57,646837,886,889.0,587625,726,754.57,59212,160,134.43,10,8123,7,4.0,9,7228,6,3.86,1,895,1,0.14,2,8038927,22815,22114.57,313444,332038,1355,28528,75928,120086,100689,92066,98804,69890,35875,17893,7056,3775,4341,7,0,3,24,53,135,420,1055,1977,2600,1856,7943,16677,43289,518046,34061,26821,69955,523150,53732,108,147,545,7159,90,74,426,7572,125,32531,258835,355471,37590,384535,226474,427,924,3300,3222,2819,4816,6898,7457,5679,2047,19953,47274,70378,60202,55805,60162,41510,18858,7570,2812,8273,27938,46728,37511,33681,34027,21666,9667,4711,2259,2485,19,21,58,91,209,382,627,619,367,92,627249,785,783.29,3.44
4161,55,State,WI,4/18/2021 2:00:00 PM,4/17/2021,2768223,3506,3843.14,647402,565,881.86,588098,473,741.57,59304,92,140.29,5,8128,0,4.0,5,7233,0,3.86,0,895,0,0.14,0,8056700,17773,22087.86,313715,332332,1355,28574,76016,120184,100791,92149,98868,69950,35888,17903,7057,3777,4344,7,0,3,24,53,135,421,1056,1978,2602,1856,7949,16686,43390,518452,34092,26833,70008,523629,53765,108,147,545,7163,91,74,426,7576,126,32555,259094,355753,37637,384956,226663,428,926,3303,3230,2826,4823,6910,7461,5682,2047,19992,47343,70443,60280,55870,60218,41541,18872,7574,2812,8290,27973,46762,37549,33712,34045,21677,9669,4713,2260,2487,19,21,58,92,209,382,628,619,367,92,627874,625,764.14,3.52
4162,55,State,WI,4/19/2021 2:00:00 PM,4/18/2021,2770804,2581,3843.57,647797,395,874.43,588464,366,738.14,59333,29,136.29,1,8129,1,3.71,1,7234,1,3.57,0,895,0,0.14,0,8067204,10504,22145.43,313887,332554,1356,28606,76094,120248,100861,92217,98922,69965,35898,17907,7057,3777,4345,7,0,3,24,53,135,421,1057,1978,2602,1856,7952,16702,43465,518724,34116,26838,70050,523964,53783,108,147,545,7164,91,74,426,7577,126,32562,259284,355951,37671,385268,226810,430,928,3305,3233,2830,4830,6917,7465,5685,2047,20014,47400,70494,60333,55917,60270,41555,18885,7576,2813,8298,28003,46791,37572,33742,34058,21686,9673,4714,2260,2490,19,21,58,92,210,383,629,619,367,92,628323,449,757.71,4.27
4163,55,State,WI,4/20/2021 2:00:00 PM,4/19/2021,2774451,3647,3915.14,648818,1021,861.14,589331,867,731.0,59487,154,130.14,4,8133,5,3.71,3,7237,5,3.57,1,896,0,0.14,2,8085074,17870,21841.29,314383,333077,1358,28666,76269,120427,101015,92387,99063,70051,35935,17919,7064,3780,4346,7,0,3,24,53,135,422,1057,1979,2603,1857,7957,16735,43583,519515,34154,26874,70136,524829,53853,108,147,546,7167,91,74,426,7581,126,32586,259747,356485,37713,385728,227038,430,931,3307,3236,2842,4836,6922,7471,5688,2049,20054,47488,70560,60406,55996,60324,41597,18897,7582,2813,8308,28043,46844,37612,33769,34094,21702,9677,4715,2261,2493,19,21,58,92,212,383,629,619,367,93,628989,666,750.71,3.73
4164,55,State,WI,4/21/2021 2:00:00 PM,4/20/2021,2779020,4569,3836.57,649664,846,830.43,590023,692,701.43,59641,154,129.0,7,8140,3,3.57,6,7243,3,3.43,1,897,0,0.14,0,8117254,32180,21885.0,314789,333515,1360,28729,76410,120570,101148,92508,99188,70119,35973,17925,7072,3784,4349,7,0,3,24,53,136,424,1059,1981,2603,1857,7966,16761,43693,520164,34182,26898,70205,525568,53891,109,147,548,7171,91,74,426,7587,127,32601,260173,356890,37752,386329,227337,430,938,3311,3241,2844,4841,6930,7478,5689,2049,20110,47585,70673,60509,56075,60409,41647,18913,7582,2815,8329,28106,46897,37659,33812,34136,21721,9687,4716,2261,2494,19,21,59,92,212,383,629,619,367,93,629854,865,734.14,2.69
